3.3767,-0.0557,5.8251
3.3951,-0.0537,6.0218
3.4134,-0.0517,6.2224
3.4315,-0.0497,6.427
3.4494,-0.0476,6.6357
3.4673,-0.0455,6.8488
3.4849,-0.0433,7.0663
3.5024,-0.0411,7.2881
3.5197,-0.0388,7.5148
3.5369,-0.0364,7.7462
3.5538,-0.0341,7.9824
3.5707,-0.0316,8.2239
3.5874,-0.0291,8.4707
3.6039,-0.0266,8.7228
3.6203,-0.024,8.9803
3.6365,-0.0214,9.2437
3.6526,-0.0187,9.5131
3.6684,-0.0159,9.7885
3.6842,-0.0131,10.0703
3.6997,-0.0103,10.3587
3.7151,-0.0074,10.6537
3.7304,-0.0045,10.9557
3.7454,-0.0015,11.2649
3.7604,0.0016,11.5818
3.7751,0.0047,11.9063
3.7897,0.0079,12.239
3.8041,0.0111,12.5799
3.8184,0.0144,12.929
3.8325,0.0177,13.2869
3.8464,0.0211,13.6544
3.8601,0.0245,14.0315
3.8737,0.028,14.4178
3.8871,0.0316,14.8144
3.9004,0.0352,15.2219
3.9135,0.0388,15.6403
3.9264,0.0425,16.07
3.9391,0.0463,16.5113
3.9516,0.0501,16.9648
3.964,0.054,17.4308
3.9762,0.058,17.9098
3.9882,0.062,18.4022
4.0001,0.066,18.9086
4.0118,0.0701,19.43
4.0232,0.0743,19.9665
4.0346,0.0785,20.5186
4.0457,0.0828,21.0868
4.0566,0.0872,21.6716
4.0674,0.0916,22.2739
4.078,0.0961,22.894
4.0883,0.1006,23.5328
4.0985,0.1052,24.1909
4.1085,0.1098,24.8689
4.1183,0.1145,25.5667
4.128,0.1192,26.2859
4.1374,0.124,27.0272
4.1466,0.1289,27.7903
4.1556,0.1338,28.576
4.1644,0.1388,29.3849
4.1731,0.1438,30.2189
4.1815,0.1489,31.073
4.1899,0.1541,31.7331
4.1983,0.1594,32.2904
4.2069,0.1649,32.8668
4.2155,0.1706,33.4627
4.2242,0.1765,34.0784
4.2329,0.1826,34.716
4.2417,0.1888,35.3758
4.2505,0.1952,36.0577
4.2594,0.2018,36.7635
4.2683,0.2087,37.4939
4.2772,0.2157,38.2463
4.2858,0.2227,39.0125
4.2943,0.2298,39.7864
4.3026,0.2369,40.5686
4.3107,0.244,41.3583
4.3187,0.2512,42.1554
4.3265,0.2585,42.9605
4.3341,0.2657,43.7737
4.3415,0.2731,44.5938
4.3488,0.2804,45.4217
4.3558,0.2878,46.2571
4.3628,0.2953,47.0991
4.3695,0.3028,47.9483
4.3761,0.3103,48.8046
4.3825,0.3178,49.6677
4.3888,0.3254,50.5384
4.3949,0.3331,51.4156
4.4008,0.3407,52.2981
4.4065,0.3484,53.1876
4.4122,0.3562,54.0837
4.4176,0.364,54.9854
4.4229,0.3718,55.8923
4.428,0.3796,56.8051
4.433,0.3875,57.7235
4.4379,0.3955,58.6473
4.4425,0.4034,59.5761
4.4471,0.4114,60.5087
4.4514,0.4195,61.4458
4.4557,0.4275,62.3879
4.4597,0.4356,63.3337
4.4636,0.4438,64.283
4.4674,0.4519,65.2355
4.471,0.4602,66.1916
4.4745,0.4684,67.151
4.4778,0.4767,68.1126
4.481,0.485,69.0767
4.4841,0.4934,70.0432
4.4869,0.5017,71.0106
4.4897,0.5102,71.9795
4.4923,0.5186,72.9507
4.4947,0.5271,73.9236
4.497,0.5356,74.897
4.4992,0.5442,75.8695
4.5012,0.5528,76.8427
4.5031,0.5614,77.8172
4.5048,0.5701,78.7908
4.5063,0.5788,79.7631
4.5078,0.5875,80.7346
4.509,0.5963,81.7051
4.5102,0.6051,82.6752
4.5112,0.6139,83.6436
4.512,0.6228,84.61
4.5127,0.6317,85.5741
4.5132,0.6406,86.5355
4.5136,0.6496,87.495
4.5139,0.6586,88.4513
4.5139,0.6676,89.4051
4.5139,0.6767,90.3561
4.5137,0.6857,91.3032
4.5133,0.6948,92.2471
4.5128,0.704,93.1874
4.5122,0.7132,94.124
4.5113,0.7224,95.0568
4.5104,0.7316,95.9855
4.5093,0.7408,96.9099
4.508,0.7501,97.83
4.5066,0.7594,98.7455
4.505,0.7687,99.6572
4.5032,0.7781,100.5641
4.5013,0.7874,101.4661
4.4993,0.7968,102.364
4.4971,0.8062,103.2568
4.4947,0.8156,104.1446
4.4922,0.825,105.0272
4.4895,0.8345,105.9046
4.4866,0.8439,106.7776
4.4836,0.8534,107.6462
4.4804,0.8629,108.5096
4.4771,0.8723,109.3678
4.4736,0.8818,110.2209
4.47,0.8913,111.0688
4.4661,0.9008,111.9125
4.4622,0.9103,112.7512
4.458,0.9197,113.5849
4.4537,0.9292,114.4145
4.4493,0.9386,115.2387
4.4447,0.9481,116.0583
4.4399,0.9575,116.8741
4.4349,0.9669,117.6847
4.4298,0.9763,118.4905
4.4246,0.9857,119.2928
4.4192,0.9951,120.0911
4.4136,1.0044,120.8843
4.4079,1.0137,121.6738
4.402,1.0229,122.4599
4.3959,1.0321,123.2413
4.3898,1.0413,124.019
4.3834,1.0504,124.7938
4.3769,1.0595,125.5652
4.3703,1.0686,126.3327
4.3635,1.0775,127.0967
4.3565,1.0865,127.8579
4.3494,1.0954,128.6166
4.3422,1.1042,129.3717
4.3348,1.1129,130.124
4.3273,1.1216,130.8745
4.3197,1.1302,131.6222
4.3119,1.1387,132.3671
4.304,1.1472,133.1103
4.2959,1.1556,133.8519
4.2878,1.1638,134.5915
4.2795,1.172,135.3289
4.271,1.1802,136.0647
4.2625,1.1882,136.7988
4.2538,1.1961,137.5318
4.2451,1.2039,138.2641
4.2362,1.2116,138.9947
4.2272,1.2193,139.7244
4.2181,1.2268,140.4534
4.2089,1.2342,141.1814
4.1996,1.2415,141.9086
4.1902,1.2486,142.6358
4.1807,1.2557,143.3633
4.1712,1.2626,144.0901
4.1615,1.2694,144.8169
4.1518,1.2761,145.544
4.1419,1.2827,146.2711
4.132,1.2891,146.9982
4.122,1.2954,147.7257
4.112,1.3016,148.4542
4.1019,1.3076,149.1835
4.0917,1.3135,149.9136
4.0814,1.3193,150.6442
4.0711,1.3249,151.3754
4.0608,1.3304,152.1079
4.0504,1.3357,152.8421
4.0399,1.3409,153.5773
4.0294,1.346,154.3137
4.0188,1.3509,155.0516
4.0082,1.3557,155.7909
3.9976,1.3603,156.5319
3.987,1.3647,157.274
3.9763,1.3691,158.0181
3.9655,1.3732,158.764
3.9548,1.3772,159.5121
3.944,1.3811,160.2617
3.9332,1.3848,161.013
3.9224,1.3884,161.7665
3.9115,1.3918,162.5219
3.9007,1.3951,163.279
3.8898,1.3982,164.038
3.8791,1.4011,164.795
3.8684,1.4038,165.5461
3.8579,1.4064,166.291
3.8475,1.4088,167.0298
3.8372,1.411,167.7621
3.827,1.4131,168.488
3.8169,1.415,169.2066
3.807,1.4168,169.9184
3.7972,1.4184,170.6233
3.7875,1.4199,171.321
3.7779,1.4212,172.0115
3.7685,1.4225,172.6938
3.7592,1.4235,173.3685
3.7501,1.4245,174.0355
3.7411,1.4253,174.6944
3.7322,1.426,175.3453
3.7235,1.4267,175.9878
3.7149,1.4272,176.6212
3.7065,1.4276,177.2458
3.6982,1.4279,177.8617
3.69,1.4281,178.4678
3.682,1.4282,179.0762
3.6741,1.4282,-179.9927
3.6662,1.4281,-178.9076
3.6583,1.4278,-177.8204
3.6504,1.4273,-176.7315
3.6426,1.4267,-175.6402
3.6347,1.426,-174.5484
3.6269,1.4251,-173.4553
3.6191,1.424,-172.3616
3.6113,1.4228,-171.2692
3.6036,1.4215,-170.1773
3.5959,1.42,-169.0865
3.5881,1.4184,-167.996
3.5804,1.4166,-166.9078
3.5728,1.4146,-165.8223
3.5651,1.4125,-164.7388
3.5574,1.4103,-163.6579
3.5498,1.4079,-162.5813
3.5422,1.4054,-161.5097
3.5346,1.4027,-160.4408
3.527,1.3998,-159.3764
3.5195,1.3968,-158.3171
3.5119,1.3936,-157.2632
3.5044,1.3903,-156.2152
3.4969,1.3869,-155.1722
3.4894,1.3832,-154.1359
3.482,1.3794,-153.1066
3.4745,1.3755,-152.0834
3.4671,1.3714,-151.0666
3.4597,1.3671,-150.0578
3.4523,1.3627,-149.056
3.4449,1.3581,-148.0616
3.4376,1.3534,-147.0746
3.4303,1.3484,-146.0954
3.423,1.3434,-145.1241
3.4157,1.3381,-144.1598
3.4085,1.3327,-143.2049
3.4013,1.3271,-142.2583
3.3941,1.3214,-141.3192
3.387,1.3155,-140.3886
3.3798,1.3094,-139.4666
3.3728,1.3031,-138.5523
3.3657,1.2967,-137.6466
3.3587,1.2901,-136.7497
3.3517,1.2833,-135.8604
3.3448,1.2764,-134.9799
3.3379,1.2693,-134.1069
3.3311,1.262,-133.2425
3.3243,1.2546,-132.3866
3.3175,1.247,-131.5381
3.3108,1.2392,-130.6979
3.3042,1.2312,-129.8659
3.2976,1.2231,-129.041
3.2911,1.2148,-128.224
3.2846,1.2063,-127.4147
3.2781,1.1977,-126.612
3.2718,1.1889,-125.8168
3.2655,1.1799,-125.0296
3.2593,1.1708,-124.2495
3.2531,1.1614,-123.4752
3.247,1.152,-122.7076
3.241,1.1423,-121.9464
3.2351,1.1326,-121.1921
3.2293,1.1226,-120.4444
3.2235,1.1125,-119.7025
3.2178,1.1023,-118.966
3.2123,1.0919,-118.2354
3.2068,1.0813,-117.5105
3.2014,1.0706,-116.7903
3.1961,1.0598,-116.0752
3.1909,1.0488,-115.3658
3.1857,1.0377,-114.661
3.1807,1.0264,-113.9605
3.1758,1.015,-113.2648
3.1711,1.0035,-112.5736
3.1664,0.9919,-111.8859
3.1618,0.9802,-111.2021
3.1574,0.9683,-110.5226
3.1531,0.9563,-109.8465
3.1489,0.9442,-109.1735
3.1448,0.932,-108.5033
3.1408,0.9197,-107.8362
3.137,0.9073,-107.1721
3.1333,0.8948,-106.5105
3.1297,0.8823,-105.852
3.1263,0.8696,-105.1955
3.123,0.8569,-104.5408
3.1198,0.8441,-103.8882
3.1168,0.8312,-103.2375
3.1139,0.8183,-102.5878
3.1112,0.8053,-101.9395
3.1086,0.7923,-101.2929
3.1061,0.7792,-100.6477
3.1038,0.766,-100.0032
3.1016,0.7529,-99.3596
3.0996,0.7396,-98.7167
3.0977,0.7264,-98.0736
3.096,0.7131,-97.4315
3.0944,0.6998,-96.7893
3.093,0.6865,-96.1476
3.0917,0.6732,-95.506
3.0905,0.6599,-94.8631
3.0896,0.6465,-94.22
3.0887,0.6332,-93.5771
3.088,0.6199,-92.9336
3.0875,0.6066,-92.2891
3.0871,0.5933,-91.6437
3.0869,0.58,-90.9977
3.0868,0.5667,-90.3503
3.0869,0.5535,-89.7012
3.0871,0.5403,-89.0518
3.0875,0.5271,-88.4005
3.088,0.514,-87.7477
3.0886,0.5008,-87.0934
3.0895,0.4878,-86.4368
3.0904,0.4748,-85.779
3.0915,0.4618,-85.1199
3.0928,0.4489,-84.4587
3.0942,0.4361,-83.7947
3.0957,0.4233,-83.1283
3.0974,0.4105,-82.4602
3.0992,0.3979,-81.7904
3.1012,0.3852,-81.1179
3.1033,0.3727,-80.4427
3.1056,0.3602,-79.7655
3.108,0.3479,-79.0863
3.1105,0.3355,-78.4041
3.1131,0.3233,-77.7189
3.1159,0.3111,-77.0315
3.1189,0.2991,-76.3418
3.1219,0.2871,-75.6498
3.1252,0.2751,-74.9547
3.1285,0.2633,-74.2564
3.132,0.2516,-73.5557
3.1356,0.2399,-72.8527
3.1393,0.2283,-72.1465
3.1431,0.2169,-71.4379
3.1471,0.2055,-70.727
3.1512,0.1942,-70.0129
3.1554,0.183,-69.2966
3.1598,0.1719,-68.5772
3.1643,0.1609,-67.8547
3.1689,0.15,-67.1301
3.1736,0.1392,-66.4034
3.1785,0.1284,-65.6738
3.1834,0.1178,-64.9415
3.1885,0.1073,-64.2072
3.1937,0.0969,-63.4703
3.199,0.0866,-62.7308
3.2045,0.0764,-61.9897
3.21,0.0662,-61.2462
3.2157,0.0562,-60.5005
3.2215,0.0463,-59.7525
3.2273,0.0365,-59.0026
3.2334,0.0268,-58.2507
3.2395,0.0172,-57.497
3.2457,0.0077,-56.7417
3.2521,-0.0017,-55.9848
3.2585,-0.011,-55.2266
3.2651,-0.0202,-54.4671
3.2718,-0.0293,-53.7056
3.2785,-0.0383,-52.9432
3.2855,-0.0472,-52.18
3.2925,-0.056,-51.4153
3.2996,-0.0647,-50.6502
3.3068,-0.0732,-49.8838
3.3141,-0.0817,-49.1174
3.3216,-0.0901,-48.3511
3.3291,-0.0984,-47.5831
3.3368,-0.1065,-46.8147
3.3446,-0.1146,-46.0469
3.3525,-0.1225,-45.279
3.3604,-0.1304,-44.5121
3.3685,-0.1381,-43.7455
3.3767,-0.1458,-42.9783
3.385,-0.1533,-42.2118
3.3935,-0.1607,-41.4461
3.402,-0.1681,-40.6815
3.4106,-0.1753,-39.918
3.4194,-0.1824,-39.155
3.4282,-0.1894,-38.3935
3.4372,-0.1963,-37.6339
3.4463,-0.2031,-36.8752
3.4554,-0.2098,-36.1187
3.4647,-0.2164,-35.3636
3.4741,-0.2229,-34.6101
3.4837,-0.2293,-33.8593
3.4933,-0.2356,-33.1104
3.503,-0.2418,-32.3637
3.5129,-0.2478,-31.6202
3.5229,-0.2538,-30.8792
3.5329,-0.2597,-30.1408
3.5431,-0.2654,-29.4052
3.5535,-0.271,-28.6717
3.5639,-0.2766,-27.9413
3.5744,-0.282,-27.2151
3.5851,-0.2873,-26.4924
3.5959,-0.2925,-25.7724
3.6067,-0.2976,-25.0562
3.6178,-0.3026,-24.3438
3.6289,-0.3075,-23.6345
3.6401,-0.3122,-22.9295
3.6515,-0.3169,-22.2278
3.663,-0.3214,-21.5305
3.6746,-0.3258,-20.8378
3.6864,-0.3301,-20.148
3.6983,-0.3343,-19.463
3.7103,-0.3384,-18.7828
3.7224,-0.3424,-18.1068
3.7346,-0.3462,-17.4349
3.747,-0.35,-16.7674
3.7595,-0.3536,-16.1052
3.7721,-0.3571,-15.4474
3.7849,-0.3604,-14.7942
3.7978,-0.3637,-14.1457
3.8108,-0.3668,-13.502
3.824,-0.3698,-12.863
3.8373,-0.3727,-12.2289
3.8507,-0.3755,-11.5998
3.8643,-0.3781,-10.9748
3.878,-0.3806,-10.3558
3.8919,-0.383,-9.7418
3.9059,-0.3852,-9.1322
3.9198,-0.3873,-8.5311
3.9337,-0.3892,-7.9431
3.9475,-0.391,-7.3705
3.961,-0.3927,-6.8138
3.9745,-0.3941,-6.2721
3.9878,-0.3955,-5.745
4.001,-0.3967,-5.2323
4.0141,-0.3978,-4.733
4.027,-0.3987,-4.2469
4.0398,-0.3996,-3.7738
4.0524,-0.4003,-3.3126
4.0649,-0.4009,-2.8283
4.0776,-0.4014,-2.1797
4.0904,-0.4017,-1.5276
4.1033,-0.4019,-0.8971
4.1165,-0.402,-0.2876
4.1297,-0.4019,0.3004
4.1431,-0.4017,0.8681
4.1567,-0.4014,1.416
4.1704,-0.4009,1.9441
4.1842,-0.4003,2.4539
4.1982,-0.3996,2.9453
4.2124,-0.3988,3.419
4.2266,-0.3978,3.8749
4.2411,-0.3967,4.3141
4.2556,-0.3955,4.7371
4.2703,-0.3942,5.1439
4.2852,-0.3927,5.535
4.3001,-0.3912,5.9111
4.3153,-0.3895,6.2723
4.3305,-0.3878,6.6194
4.3459,-0.3859,6.9524
4.3615,-0.3839,7.2717
4.3771,-0.3818,7.5778
4.393,-0.3796,7.8709
4.4089,-0.3773,8.1513
4.425,-0.375,8.4191
4.4412,-0.3725,8.6748
4.4576,-0.3699,8.9187
4.4741,-0.3673,9.1509
4.4907,-0.3645,9.3718
4.5075,-0.3617,9.5815
4.5244,-0.3588,9.7801
4.5414,-0.3558,9.9679
4.5586,-0.3527,10.1451
4.576,-0.3495,10.3119
4.5934,-0.3463,10.4682
4.611,-0.343,10.6144
4.6288,-0.3397,10.7506
4.6467,-0.3362,10.8767
4.6647,-0.3327,10.993
4.6828,-0.3292,11.0995
4.7011,-0.3255,11.1963
4.7196,-0.3219,11.2835
4.7382,-0.3181,11.361
4.7569,-0.3143,11.429
4.7758,-0.3105,11.4875
4.7948,-0.3066,11.5364
4.814,-0.3027,11.5758
4.8333,-0.2987,11.6056
4.8527,-0.2947,11.6259
4.8724,-0.2907,11.6365
4.8921,-0.2866,11.6374
4.912,-0.2825,11.6287
4.932,-0.2784,11.6101
4.9522,-0.2743,11.5815
4.9726,-0.2701,11.5429
4.9931,-0.2659,11.4942
5.0137,-0.2618,11.4352
5.0345,-0.2576,11.3657
5.0554,-0.2534,11.2855
5.0765,-0.2492,11.1945
5.0978,-0.2451,11.0925
5.1192,-0.2409,10.9791
5.1407,-0.2368,10.8543
5.1621,-0.2327,10.7188
5.1834,-0.2288,10.5733
5.2046,-0.2249,10.418
5.2256,-0.2211,10.253
5.2465,-0.2174,10.0786
5.2672,-0.2137,9.8948
5.2878,-0.2102,9.7016
5.3083,-0.2068,9.4991
5.3286,-0.2035,9.2873
5.3488,-0.2003,9.0663
5.3688,-0.1971,8.8364
5.3887,-0.1941,8.5973
5.4085,-0.1912,8.3489
5.4282,-0.1884,8.0915
5.4477,-0.1857,7.825
5.4671,-0.1832,7.5495
5.4863,-0.1807,7.2649
5.5054,-0.1784,6.9711
5.5244,-0.1762,6.6684
5.5432,-0.1741,6.3565
5.5619,-0.1721,6.0355
5.5805,-0.1702,5.7052
5.5989,-0.1685,5.3657
5.6171,-0.1669,5.0173
5.6353,-0.1654,4.6594
5.6533,-0.1641,4.2922
5.6711,-0.1629,3.9157
5.6889,-0.1618,3.5301
5.7064,-0.1608,3.135
5.7238,-0.16,2.7307
5.7411,-0.1593,2.3171
5.7583,-0.1587,1.8938
5.7753,-0.1583,1.4611
5.7921,-0.158,1.0193
5.8088,-0.1578,0.5679
5.8254,-0.1578,0.1069
5.8418,-0.1579,-0.3636
5.858,-0.1581,-0.8431
5.8741,-0.1585,-1.332
5.89,-0.159,-1.8305
5.9058,-0.1596,-2.3378
5.9214,-0.1604,-2.8545
5.9369,-0.1613,-3.3802
5.9522,-0.1624,-3.9149
5.9674,-0.1636,-4.459
5.9824,-0.1649,-5.0119
5.9972,-0.1663,-5.5731
6.0119,-0.1679,-6.143
6.0263,-0.1696,-6.7214
6.0407,-0.1715,-7.3077
6.0548,-0.1734,-7.9018
6.0688,-0.1755,-8.5041
6.0826,-0.1777,-9.1138
6.0963,-0.1801,-9.7307
6.1098,-0.1825,-10.3548
6.1231,-0.1851,-10.9852
6.1362,-0.1878,-11.6227
6.1492,-0.1906,-12.2673
6.162,-0.1936,-12.918
6.1746,-0.1966,-13.5753
6.1871,-0.1998,-14.2389
6.1995,-0.2031,-14.9086
6.2117,-0.2065,-15.5847
6.2237,-0.21,-16.2663
6.2356,-0.2136,-16.9539
6.2474,-0.2174,-17.6478
6.259,-0.2212,-18.3471
6.2705,-0.2252,-19.0516
6.2818,-0.2293,-19.7616
6.2931,-0.2335,-20.4768
6.3041,-0.2378,-21.1971
6.3151,-0.2422,-21.922
6.3259,-0.2467,-22.652
6.3366,-0.2513,-23.3861
6.3472,-0.2561,-24.1247
6.3577,-0.2609,-24.8675
6.3681,-0.2659,-25.6142
6.3783,-0.271,-26.3652
6.3884,-0.2761,-27.1186
6.3984,-0.2814,-27.8758
6.4083,-0.2868,-28.6363
6.4181,-0.2924,-29.3998
6.4278,-0.298,-30.166
6.4374,-0.3037,-30.9345
6.4469,-0.3096,-31.7058
6.4562,-0.3155,-32.4788
6.4655,-0.3216,-33.2531
6.4747,-0.3278,-34.0292
6.4837,-0.3341,-34.7634
6.4929,-0.3406,-35.2464
6.5021,-0.3472,-35.7022
6.5114,-0.354,-36.1736
6.5207,-0.3609,-36.6622
6.5301,-0.3681,-37.1691
6.5396,-0.3754,-37.6949
6.5491,-0.3829,-38.24
6.5586,-0.3905,-38.8056
6.5682,-0.3984,-39.393
6.5778,-0.4065,-40.0034
6.5875,-0.4147,-40.6375
6.597,-0.4231,-41.2932
6.6064,-0.4316,-41.9638
6.6155,-0.44,-42.6439
6.6244,-0.4484,-43.3344
6.6332,-0.4568,-44.0359
6.6417,-0.4653,-44.7472
6.65,-0.4737,-45.4679
6.658,-0.4821,-46.1984
6.6659,-0.4905,-46.9397
6.6736,-0.4989,-47.6902
6.681,-0.5074,-48.4502
6.6883,-0.5158,-49.2201
6.6953,-0.5241,-49.9993
6.7022,-0.5325,-50.7885
6.7088,-0.5409,-51.5877
6.7152,-0.5493,-52.396
6.7215,-0.5576,-53.2142
6.7276,-0.566,-54.0429
6.7334,-0.5743,-54.8806
6.7391,-0.5827,-55.7278
6.7446,-0.591,-56.5846
